Year Added,Number,Family,Subfamily,Tribe,Genus,Species,Code,Common Name,ITIS ID,Other Scientific Names,Native?,Nesting Behavior,Voltinism,Sociality,Foraging Behavior,Tongue Length,Other Notes,Sources
2017,2912,Halictidae,Halictinae,Halictini,Lasioglossum,sanfrancisconis,lasanfrancisconis,Sweat Bee,759236,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; ITIS 2017
2015,2913,Halictidae,Halictinae,Halictini,Lasioglossum,sedi,lasedi,Sweat Bee,759261,.,Y,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2017,2914,Halictidae,Halictinae,Halictini,Lasioglossum,semibrunneum,lasemibrunneum,Sweat Bee,759266,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; BISON 2017; ITIS 2017; Minckley 2017
2015,2915,Halictidae,Halictinae,Halictini,Lasioglossum,semicaeruleum,lasemicaeruleum,Sweat Bee,759267,.,Y,Ground,.,.,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; ITIS 2015; Minckley 2015; VanDyk 2015
2015,2916,Halictidae,Halictinae,Halictini,Lasioglossum,sequoiae,lasequoiae,Sweat Bee,759278,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2917,Halictidae,Halictinae,Halictini,Lasioglossum,simplex,lasimplex,Sweat Bee,759307,.,Y,Host Nest,.,Parasitic,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Gibbs 2011; ITIS 2015
2015,2918,Halictidae,Halictinae,Halictini,Lasioglossum,sisymbrii,lasisymbrii,Sweat Bee,759313,.,Y,Ground,.,.,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Hurd et al. 1980; ITIS 2015; Minckley 2015; VanDyk 2015
2015,2919,Halictidae,Halictinae,Halictini,Lasioglossum,sopinci,lasopinci,Sweat Bee,759327,.,Y,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2017,2920,Halictidae,Halictinae,Halictini,Lasioglossum,stictaspis,lastictaspis,Sweat Bee,759354,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; ITIS 2017
2015,2921,Halictidae,Halictinae,Halictini,Lasioglossum,stuartense,lastewartense,Sweat Bee,759361,.,Y,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Gibbs 2011; ITIS 2015
2017,2922,Halictidae,Halictinae,Halictini,Lasioglossum,subobscurum,lasubobscurum,Sweat Bee,759385,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; ITIS 2017
2017,2923,Halictidae,Halictinae,Halictini,Lasioglossum,subversans,lasubversans,Sweat Bee,759395,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; Gibbs 2011; ITIS 2017; Mitchell 1960
2015,2924,Halictidae,Halictinae,Halictini,Lasioglossum,subviridatum,lasubviridatum,Sweat Bee,759397,.,Y,Ground,.,.,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Danforth 2009; Gibbs 2011; Grundel et al. 2011; Hilty 2015; ITIS 2015; VanDyk 2015
2015,2925,Halictidae,Halictinae,Halictini,Lasioglossum,succinipenne,lasuccinipenne,Sweat Bee,759398,.,Y,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Gibbs 2011; ITIS 2015
2015,2926,Halictidae,Halictinae,Halictini,Lasioglossum,supraclypeatum,lasupraclypeatum,Sweat Bee,759404,.,Y,Ground,Multivoltine,Eusocial,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,BISON 2015; Grundel et al. 2011; ITIS 2015
2017,2927,Halictidae,Halictinae,Halictini,Lasioglossum,supranitens,lasupranitens,Sweat Bee,759406,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; ITIS 2017
2015,2928,Halictidae,Halictinae,Halictini,Lasioglossum,surianae,lasurianae,Sweat Bee,759407,.,Y,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Gibbs 2011; ITIS 2015
2015,2929,Halictidae,Halictinae,Halictini,Lasioglossum,swenki,laswenki,Sweat Bee,759412,.,Y,Ground,.,Solitary,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Grundel et al. 2011; ITIS 2015
2017,2930,Halictidae,Halictinae,Halictini,Lasioglossum,swezeyi,laswezeyi,Sweat Bee,759413,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; ITIS 2017
2015,2931,Halictidae,Halictinae,Halictini,Lasioglossum,synthyridis,lasynthyridis,Sweat Bee,759415,.,.,Ground,Multivoltine,Eusocial,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2932,Halictidae,Halictinae,Halictini,Lasioglossum,tamiamense,latamiamense,Sweat Bee,759426,.,Y,Ground,Multivoltine,Eusocial,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Gibbs 2011; ITIS 2015
2015,2933,Halictidae,Halictinae,Halictini,Lasioglossum,tarponense,latarponense,Sweat Bee,759432,.,Y,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Gibbs 2011; ITIS 2015;  VanDyk 2015
2015,2934,Halictidae,Halictinae,Halictini,Lasioglossum,tegulare,lategulare,Sweat Bee,759437,.,Y,Ground,.,.,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Gibbs 2011; ITIS 2015;  VanDyk 2015; Wilson and Messinger Carril 2016
2015,2935,Halictidae,Halictinae,Halictini,Lasioglossum,tegulariforme,lategulariforme,Sweat Bee,759438,.,Y,Ground,.,.,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Antweb; Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2936,Halictidae,Halictinae,Halictini,Lasioglossum,tenax,latenax,Sweat Bee,759441,.,Y,Ground,.,Solitary,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Gibbs 2011; ITIS 2015; Wilson and Messinger Carril 2016
2017,2937,Halictidae,Halictinae,Halictini,Lasioglossum,tenue,latenue,Sweat Bee,759443,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; ITIS 2017
2017,2938,Halictidae,Halictinae,Halictini,Lasioglossum,testaceum,latestaceum,Sweat Bee,759452,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; Gibbs 2011; Hilty 2017; ITIS 2017
2015,2939,Halictidae,Halictinae,Halictini,Lasioglossum,texanum,latexanum,Texas Nocturnal Sweat Bee,759454,.,Y,Ground,.,.,Specialist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; ITIS 2015; VanDyk 2015
2015,2940,Halictidae,Halictinae,Halictini,Lasioglossum,timberlakei,latimberlakei,Sweat Bee,759462,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,BISON 2015; ITIS 2015
2015,2941,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,latitusi,Sweat Bee,759465,.,Y,Ground,.,.,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Hurd et al. 1980; ITIS 2015; VanDyk 2015
2015,2942,Halictidae,Halictinae,Halictini,Lasioglossum,tracyi,latracyi,Sweat Bee,759470,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,BISON 2015; ITIS 2015
2015,2943,Halictidae,Halictinae,Halictini,Lasioglossum,trizonatum,latrizonatum,Sweat Bee,759493,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2944,Halictidae,Halictinae,Halictini,Lasioglossum,truncatum,latruncatum,Sweat Bee,759497,.,Y,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Danforth 2009; ITIS 2015
2017,2945,Halictidae,Halictinae,Halictini,Lasioglossum,vaporellum,lavaporellum,Sweat Bee,759525,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; ITIS 2017
2015,2946,Halictidae,Halictinae,Halictini,Lasioglossum,veganum,laveganum,Sweat Bee,759528,.,Y,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; ITIS 2015; Minckley 2015
2015,2947,Halictidae,Halictinae,Halictini,Lasioglossum,versans,laversans,Sweat Bee,759533,.,Y,Ground,Multivoltine,Eusocial,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Danforth 2009; Gibbs 2011; Grundel et al. 2011; Hilty 2015; ITIS 2015
2015,2948,Halictidae,Halictinae,Halictini,Lasioglossum,versatum,laversatum,Sweat Bee,759534,.,Y,Ground,Multivoltine,Eusocial,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Danforth 2009; Gibbs 2011; Grundel et al. 2011; ITIS 2015
2017,2949,Halictidae,Halictinae,Halictini,Lasioglossum,vexator,lavexator,Sweat Bee,759538,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; ITIS 2017
2015,2950,Halictidae,Halictinae,Halictini,Lasioglossum,vierecki,lavierecki,Sweat Bee,759541,.,Y,Ground,Multivoltine,Eusocial,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Gibbs 2011; Grundel et al. 2011; Hilty 2015; ITIS 2015; VanDyk 2015
2017,2951,Halictidae,Halictinae,Halictini,Lasioglossum,viridatulum,laviridatulum,Sweat Bee,759544,.,.,Ground,.,.,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; ITIS 2017
2015,2952,Halictidae,Halictinae,Halictini,Lasioglossum,viridatum,laviridatum,Sweat Bee,759545,.,Y,Ground,Multivoltine,Eusocial,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Danforth 2009; Gibbs 2011; Grundel et al. 2011; ITIS 2015
2015,2953,Halictidae,Halictinae,Halictini,Lasioglossum,weemsi,laweemsi,Sweat Bee,759558,.,Y,Ground,.,.,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Gibbs 2011; Hilty 2015; ITIS 2015
2017,2954,Halictidae,Halictinae,Halictini,Lasioglossum,wheeleri,lawheeleri,Sweat Bee,759560,.,.,Ground,.,Parasitic,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2017; Colla et al. 2012; Gibbs 2011; ITIS 2017
2015,2955,Halictidae,Halictinae,Halictini,Lasioglossum,xanthopus,laxanthopus,Sweat Bee,759570,.,N,Ground,.,Solitary,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; BWARS 2015; ITIS 2015
2015,2956,Halictidae,Halictinae,Halictini,Lasioglossum,zephyrum,lazephyrum,Sweat Bee,759587,.,Y,Ground,Multivoltine,Eusocial,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Gibbs 2011; Grundel et al. 2011; ITIS 2015; Minckley et al. 1994; VanDyk 2015; Wilson and Messinger Carril 2016
2015,2957,Halictidae,Halictinae,Halictini,Lasioglossum,zonulum,lazonulum,Sweat Bee,759593,.,N,Ground,.,.,Generalist,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,Ascher and Pickering 2015; BISON 2015; Boulanger et al. 1967; BWARS 2015; Hilty 2015; ITIS 2015; Mitchell 1960
2015,2958,Halictidae,Halictinae,Halictini,Lasioglossum,zophops,lazophops,Sweat Bee,759594,Lasioglossum smilacina,Y,Ground,Multivoltine,Eusocial,.,Short,Genus Lasioglossum: attracted to and drinks human sweat for its salt ,BISON 2015; Grundel et al. 2011; ITIS 2015
2015,2959,Halictidae,Halictinae,Halictini,Mexalictus,arizonensis,mxarizonensis,Sweat Bee,759597,.,Y,Ground,.,.,.,Short,.,Ascher and Pickering 2015; BISON 2015; Eickwort 1978; ITIS 2015; VanDyk 2015
2017,2960,Halictidae,Halictinae,Halictini,Nesosphecodes,anthracinus,nsanthracinus,.,759610,.,.,.,.,.,.,Short,.,Ascher and Pickering 2017; ITIS 2017
2015,2961,Halictidae,Halictinae,Halictini,Sphecodes,albilabris,spalbilabris,Cuckoo Bee,759836,.,N,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2962,Halictidae,Halictinae,Halictini,Sphecodes,antennariae,spantennariae,Cuckoo Bee,759845,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960
2015,2963,Halictidae,Halictinae,Halictini,Sphecodes,aroniae,sparoniae,Cuckoo Bee,759851,.,Y,Host Nest,.,Parasitic,Generalist,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Grundel et al. 2011; ITIS 2015; Mitchell 1960; VanDyk 2015
2017,2964,Halictidae,Halictinae,Halictini,Sphecodes,arroyanus,sparroyanus,Cuckoo Bee,759852,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2017; ITIS 2017; Sheffield et al. 2014
2015,2965,Halictidae,Halictinae,Halictini,Sphecodes,arvensiformis,sparvensiformis,Cuckoo Bee,759853,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2966,Halictidae,Halictinae,Halictini,Sphecodes,asclepiadis,spasclepiadis,Cuckoo Bee,759854,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Minckley 2015
2015,2967,Halictidae,Halictinae,Halictini,Sphecodes,atlanticus,spatlanticus,Cuckoo Bee,759857,.,N,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Deyrup et al. 2002; ITIS 2015; IUCN 2016
2015,2968,Halictidae,Halictinae,Halictini,Sphecodes,atlantis,spatlantis,Cuckoo Bee,759858,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960
2015,2969,Halictidae,Halictinae,Halictini,Sphecodes,autumnalis,spautumnalis,Cuckoo Bee,759860,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Mitchell 1960
2015,2970,Halictidae,Halictinae,Halictini,Sphecodes,banksii,spbanksii,Cuckoo Bee,759864,.,Y,Host Nest,.,Parasitic,Generalist,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Deyrup et al. 2002; Grundel et al. 2011; Hilty 2015; ITIS 2015; Mitchell 1960
2015,2971,Halictidae,Halictinae,Halictini,Sphecodes,brachycephalus,spbrachycephalus,Cuckoo Bee,759873,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Deyrup et al. 2002; ITIS 2015; Mitchell 1960
2017,2972,Halictidae,Halictinae,Halictini,Sphecodes,californicus,spcalifornicus,Cuckoo Bee,759878,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2017; ITIS 2017
2015,2973,Halictidae,Halictinae,Halictini,Sphecodes,carolinus,spcarolinus,Cuckoo Bee,759884,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Mitchell 1960
2017,2974,Halictidae,Halictinae,Halictini,Sphecodes,castaneae,spcastaneae,Cuckoo Bee,759885,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2017; ITIS 2017
2015,2975,Halictidae,Halictinae,Halictini,Sphecodes,centralis,spcentralis,Cuckoo Bee,759886,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2976,Halictidae,Halictinae,Halictini,Sphecodes,cephalotes,spcephalotes,Cuckoo Bee,759887,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2977,Halictidae,Halictinae,Halictini,Sphecodes,clematidis,spclematidis,Cuckoo Bee,759893,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960
2015,2978,Halictidae,Halictinae,Halictini,Sphecodes,columbiae,spcolumbiae,Cuckoo Bee,759895,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2979,Halictidae,Halictinae,Halictini,Sphecodes,confertus,spconfertus,Cuckoo Bee,759897,.,Y,Host Nest,.,Parasitic,Generalist,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Grundel et al. 2011; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,2980,Halictidae,Halictinae,Halictini,Sphecodes,connexus,spconnexus,Cuckoo Bee,759900,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2981,Halictidae,Halictinae,Halictini,Sphecodes,coronus,spcoronus,Cuckoo Bee,759907,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960
2015,2982,Halictidae,Halictinae,Halictini,Sphecodes,crawfordi,spcrawfordi,Cuckoo Bee,759913,.,Y,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Mitchell 1960
2015,2983,Halictidae,Halictinae,Halictini,Sphecodes,cressonii,spcressonii,Cuckoo Bee,759914,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Hilty 2015; Danforth 2009; ITIS 2015; Mitchell 1960
2015,2984,Halictidae,Halictinae,Halictini,Sphecodes,davisii,spdavisii,Cuckoo Bee,759918,.,Y,Host Nest,.,Parasitic,Generalist,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Grundel et al. 2011; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,2985,Halictidae,Halictinae,Halictini,Sphecodes,dichrous,spdichrous,Cuckoo Bee,759920,.,Y,Host Nest,.,Parasitic,Generalist,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Grundel et al. 2011; Hurd et al. 1980; ITIS 2015; Mitchell 1960
2015,2986,Halictidae,Halictinae,Halictini,Sphecodes,eustictus,speustictus,Cuckoo Bee,759932,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2987,Halictidae,Halictinae,Halictini,Sphecodes,exaltus,spexaltus,Cuckoo Bee,759933,.,Y,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Mitchell 1960
2015,2988,Halictidae,Halictinae,Halictini,Sphecodes,fattigi,spfattigi,Cuckoo Bee,759934,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Deyrup et al. 2002; ITIS 2015
2017,2989,Halictidae,Halictinae,Halictini,Sphecodes,fortior,spfortior,Cuckoo Bee,759938,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2017; ITIS 2017
2015,2990,Halictidae,Halictinae,Halictini,Sphecodes,fragariae,spfragariae,Cuckoo Bee,759939,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2991,Halictidae,Halictinae,Halictini,Sphecodes,galerus,spgalerus,Cuckoo Bee,759946,.,Y,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Mitchell 1960
2015,2992,Halictidae,Halictinae,Halictini,Sphecodes,heraclei,spheraclei,Cuckoo Bee,759959,.,Y,Host Nest,.,Parasitic,Generalist,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Deyrup et al. 2002; Grundel et al. 2011; Hilty 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,2993,Halictidae,Halictinae,Halictini,Sphecodes,hesperellus,sphesperellus,Cuckoo Bee,759960,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",BISON 2015; ITIS 2015
2015,2994,Halictidae,Halictinae,Halictini,Sphecodes,hirtellus,sphirtellus,Cuckoo Bee,759961,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,2995,Halictidae,Halictinae,Halictini,Sphecodes,hydrangeae,sphydrangeae,Cuckoo Bee,759961,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Mitchell 1960
2015,2996,Halictidae,Halictinae,Halictini,Sphecodes,illinoensis,spillinoensis,Cuckoo Bee,759966,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Mitchell 1960
2015,2997,Halictidae,Halictinae,Halictini,Sphecodes,johnsonii,spjohnsonii,Cuckoo Bee,759981,.,Y,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Mitchell 1960; VanDyk 2015
2015,2998,Halictidae,Halictinae,Halictini,Sphecodes,kincaidii,spkincaidii,Cuckoo Bee,759985,.,Y,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2017,2999,Halictidae,Halictinae,Halictini,Sphecodes,knetschi,spknetschi,Cuckoo Bee,759988,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2017; ITIS 2017
2015,3000,Halictidae,Halictinae,Halictini,Sphecodes,laetus,splaetus,Cuckoo Bee,759991,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,3001,Halictidae,Halictinae,Halictini,Sphecodes,lautipennis,splautipennis,Cuckoo Bee,759995,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
2015,3002,Halictidae,Halictinae,Halictini,Sphecodes,levis,splevis,Cuckoo Bee,759997,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015; Mitchell 1960
2015,3003,Halictidae,Halictinae,Halictini,Sphecodes,mandibularis,spmandibularis,Cuckoo Bee,760009,.,Y,Host Nest,.,Parasitic,Generalist,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; Hilty 2015; ITIS 2015; Minckley 2015; VanDyk 2015
2015,3004,Halictidae,Halictinae,Halictini,Sphecodes,manni,spmanni,Cuckoo Bee,760010,.,.,Host Nest,.,Parasitic,.,Short,"Genus Sphecodes: females kill host eggs instead of larvae killing host eggs, sometimes remain in host nests",Ascher and Pickering 2015; BISON 2015; ITIS 2015
